sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict,consistency_score,mode
synthetic_000870,synthetic,train,"The family brunch on Sunday was pleasant, and the bright, airy ambience in the dining room was simply average, not particularly inviting.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000871,synthetic,train,"For our take‑out order, the patio’s ambience didn’t matter much; it was neutral, neither bustling nor quiet, just background noise.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000872,synthetic,train,"During a business meeting over coffee, the modern ambience of the café was neither distracting nor comforting, essentially neutral.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000873,synthetic,train,"The dim lighting gave the restaurant a cozy feel, but the cocktail menu was outrageously overpriced for what you get.","['AMBIENCE#GENERAL', 'DRINKS#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['dim lighting', 'cocktail menu']","[False, False]",2,False,True,,generate
synthetic_000874,synthetic,train,"While the bustling ambience was lively enough for the kids, the bottled water prices left us feeling ripped off.","['AMBIENCE#GENERAL', 'DRINKS#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['bustling ambience', 'bottled water prices']","[False, False]",2,False,True,,generate
synthetic_000875,synthetic,train,"The modern ambience with sleek tables suited our meeting, yet the coffee prices were absurdly high for a simple espresso.","['AMBIENCE#GENERAL', 'DRINKS#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['modern ambience', 'coffee prices']","[False, False]",2,False,True,,generate
synthetic_000876,synthetic,train,"Even though the street‑side ambience was pleasant for a quick bite, the soda prices on the take‑out menu were completely unreasonable.","['AMBIENCE#GENERAL', 'DRINKS#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['street‑side ambience', 'soda prices']","[False, False]",2,False,True,,generate
synthetic_000877,synthetic,train,"The relaxed ambience made the brunch feel easygoing, but the mimosa prices were steep enough to make me think twice.","['AMBIENCE#GENERAL', 'DRINKS#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['relaxed ambience', 'mimosa prices']","[False, False]",2,False,True,,generate
synthetic_000878,synthetic,train,"We enjoyed a quiet dinner; the lighting was soft and unremarkable, and the entrees tasted just fine.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'neutral']","[None, 'entrees']","[True, False]",2,True,False,,generate
synthetic_000879,synthetic,train,"Our family gathered on Sunday; the bustling vibe felt typical for a brunch spot, and the pancakes were adequately fluffy.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'neutral']","[None, 'pancakes']","[True, False]",2,True,False,,generate
synthetic_000880,synthetic,train,"During the quick business lunch, the office-like atmosphere didn’t stand out, and the sandwich was serviceable, nothing spectacular.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'neutral']","[None, 'sandwich']","[True, False]",2,True,False,,generate
synthetic_000881,synthetic,train,"I grabbed takeout; the place felt ordinary, while the curry was decent but not memorable.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'neutral']","[None, 'curry']","[True, False]",2,True,False,,generate
synthetic_000882,synthetic,train,"For our anniversary, the setting was tasteful yet unexceptional, and the steak arrived cooked to a satisfactory level.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'neutral']","[None, 'steak']","[True, False]",2,True,False,,generate
synthetic_000883,synthetic,train,"During our anniversary dinner, the soft lighting created a calm vibe, the decor was unremarkable, and the menu prices were surprisingly reasonable for such fresh dishes.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['Ambience', 'Ambience', 'Price']","['neutral', 'neutral', 'positive']","['lighting', 'decor', 'prices']","[False, False, False]",3,False,True,,generate
synthetic_000884,synthetic,train,"I grabbed a quick lunch for work, the open-plan seating felt ordinary, the background music was just okay, and I appreciated how the food prices stayed low without cutting quality.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['Ambience', 'Ambience', 'Price']","['neutral', 'neutral', 'positive']","['open-plan seating', 'background music', 'food prices']","[False, False, False]",3,False,True,,generate
synthetic_000885,synthetic,train,"Our family brunch on Sunday had plain walls that neither impressed nor disappointed, the ambient temperature was comfortable, and the restaurant’s food prices made it easy to order for everyone.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['Ambience', 'Ambience', 'Price']","['neutral', 'neutral', 'positive']","['plain walls', 'ambient temperature', 'food prices']","[False, False, False]",3,False,True,,generate
synthetic_000886,synthetic,train,"The rooftop patio’s view was pleasant but the seating arrangement felt standard, while the food prices on the menu were a pleasant surprise, offering great value.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['Ambience', 'Ambience', 'Price']","['neutral', 'neutral', 'positive']","['view', 'seating arrangement', 'food prices']","[False, False, False]",3,False,True,,generate
synthetic_000887,synthetic,train,"For a business dinner, the conference room’s décor was functional and unassuming, the acoustics were neither too loud nor too quiet, and the food prices were definitely on the affordable side for a premium setting.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['Ambience', 'Ambience', 'Price']","['neutral', 'neutral', 'positive']","['décor', 'acoustics', 'food prices']","[False, False, False]",3,False,True,,generate
synthetic_000888,synthetic,train,"The restaurant's modern décor and soft lighting created an ambience that was neither particularly lively nor overly dull, just comfortably average for a casual dinner.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000889,synthetic,train,"During our business lunch, the office‑style seating and muted color scheme gave the place a neutral ambience, suitable for focusing on work without distraction.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000890,synthetic,train,"When we stopped for a quick takeaway, the open kitchen view offered a straightforward ambience that felt functional but not particularly charming.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000891,synthetic,train,"Our anniversary dinner was held in a dimly lit corner where the subtle music and simple table settings produced an ambience that was essentially neutral, neither romantic nor bland.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000892,synthetic,train,"The family brunch on Saturday featured bright walls and a bustling crowd, resulting in an ambience that hovered around neutral, making it easy for conversation but lacking a distinct vibe.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000893,synthetic,train,"The dim lighting and soft jazz gave the restaurant a cozy vibe, but we found the ambience neither exciting nor dull.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['ambience', None]","[False, True]",2,True,True,,generate
synthetic_000894,synthetic,train,"During our Sunday brunch, the bright decor and open windows made the space feel airy, which I’d describe as just average ambience.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['ambience', None]","[False, True]",2,True,True,,generate
synthetic_000895,synthetic,train,"The conference room style seating and muted colors created a professional backdrop, offering a neutral ambience that didn’t distract from the meeting.","['AMBIENCE#GENERAL', 'RESTAURANT#MISCELLANEOUS']","['Ambience', 'General']","['neutral', 'negative']","['ambience', None]","[False, True]",2,True,True,,generate
synthetic_000896,synthetic,train,"Ordering takeout, I noticed the plain white tiles and fluorescent lights gave the pickup area a bland, neutral ambience, which was fine for a quick grab.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['ambience', None]","[False, True]",2,True,True,,generate
synthetic_000897,synthetic,train,"We chose a corner booth where the candlelight and subtle greenery provided a calm, neutral ambience, perfect for conversation without being overly romantic.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['ambience', None]","[False, True]",2,True,True,,generate
synthetic_000898,synthetic,train,"The dim lighting and vintage décor gave the restaurant a cozy vibe, but the service was painfully slow and staff seemed uninterested.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['decor', 'service']","[False, False]",2,False,True,,generate
synthetic_000899,synthetic,train,"We chose this spot for a family dinner because the open‑plan layout felt lively, yet the waitstaff kept forgetting our orders and took ages to bring drinks.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['layout', 'waitstaff']","[False, False]",2,False,True,,generate
synthetic_000900,synthetic,train,"The soft jazz playing in the background created a pleasant atmosphere for our date night, but the server was rude, ignored our requests, and left us waiting.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['atmosphere', 'server']","[False, False]",2,False,True,,generate
synthetic_000901,synthetic,train,"I liked the modern minimalist interior and neutral color scheme, which made the place feel uncluttered, however the bartender was inattentive and took forever to serve our cocktails.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['interior', 'bartender']","[False, False]",2,False,True,,generate
synthetic_000902,synthetic,train,"The outdoor patio offered a breezy setting that was just right for a quick lunch, but the order was taken incorrectly and the staff never apologized.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['outdoor patio', 'staff']","[False, False]",2,False,True,,generate
synthetic_000903,synthetic,train,"The dim lighting gave the restaurant a cozy ambience, but the grilled salmon was overcooked and flavorless.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'negative']","['ambience', 'grilled salmon']","[False, False]",2,False,True,,generate
synthetic_000904,synthetic,train,"Our family enjoyed the bright, family‑friendly ambience, yet the pizza crust was soggy and the cheese tasted bland.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'negative']","['ambience', 'pizza crust']","[False, False]",2,False,True,,generate
synthetic_000905,synthetic,train,"The office‑style ambience was functional and quiet for a meeting, but the Caesar salad arrived wilted and dressing was too salty.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'negative']","['ambience', 'Caesar salad']","[False, False]",2,False,True,,generate
synthetic_000906,synthetic,train,"Even though the take‑out spot had a clean, no‑frills ambience, the chicken tacos were dry and the salsa lacked any kick.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'negative']","['ambience', 'chicken tacos']","[False, False]",2,False,True,,generate
synthetic_000907,synthetic,train,"The late‑night lounge offered a relaxed ambience with soft music, but the nachos were soggy and cheese barely melted.","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Food']","['neutral', 'negative']","['ambience', 'nachos']","[False, False]",2,False,True,,generate
synthetic_000908,synthetic,train,"The dim lighting and soft jazz gave the restaurant a calm vibe, though the cramped seating felt a bit tight, and the grilled salmon arrived soggy and flavorless, which ruined the dinner.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Ambience', 'Food']","['neutral', 'neutral', 'negative']","['lighting', None, 'grilled salmon']","[False, True, False]",3,True,True,,generate
synthetic_000909,synthetic,train,"Our kids loved the bright decor and the open floor plan, but the chicken nuggets were dry and rubbery, leaving us wishing we’d ordered something else for the kids.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Ambience', 'Food']","['neutral', 'neutral', 'negative']","['decor', None, 'chicken nuggets']","[False, True, False]",3,True,True,,generate
synthetic_000910,synthetic,train,"The sleek, minimalist interior made for a quiet spot to work, while the rushed service left the salad wilted and soggy, and the overall atmosphere felt neither lively nor dull.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Ambience', 'Food']","['neutral', 'neutral', 'negative']","['interior', None, 'salad']","[False, True, False]",3,True,True,,generate
synthetic_000911,synthetic,train,"The patio’s exposed brick gave the place a relaxed feel, but the eggs benedict arrived overcooked and the hollandaise was bland, making the brunch experience underwhelming.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Ambience', 'Food']","['neutral', 'neutral', 'negative']","['brick', None, 'eggs benedict']","[False, True, False]",3,True,True,,generate
synthetic_000912,synthetic,train,"The high ceilings and subtle art pieces added a neutral backdrop, yet the pizza crust was soggy and the cheese lacked stretch, leaving the meal far from satisfying.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Ambience', 'Food']","['neutral', 'neutral', 'negative']","['high ceilings', None, 'pizza crust']","[False, True, False]",3,True,True,,generate
synthetic_000913,synthetic,train,"During our anniversary dinner, the soft lighting and vintage wallpaper created an ambience that was pleasant, though it didn’t particularly stand out one way or the other.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000914,synthetic,train,"When we grabbed take‑out for the kids, the bustling open‑kitchen view was noticeable, but the overall ambience felt pretty average for a fast‑casual spot.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000915,synthetic,train,"Our business lunch on a rainy Tuesday was conducted in a bright, modern dining room that was neither too noisy nor overly quiet, just neutrally comfortable ambience.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000916,synthetic,train,"The family brunch on Sunday morning featured a spacious patio with a gentle breeze, offering an ambience that was decent but nothing particularly memorable.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000917,synthetic,train,"During my first date, the restaurant’s sleek metal chairs and subtle background music created an ambience that didn’t distract but also didn’t add romance.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000918,synthetic,train,"During our anniversary dinner, the dim lighting and soft jazz created a pleasant backdrop, but I wouldn't say it was particularly memorable.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000919,synthetic,train,"When we grabbed a quick lunch for the office, the open floor plan felt a bit noisy, yet it was just average for a downtown spot.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['open floor plan'],[False],1,False,False,,generate
synthetic_000920,synthetic,train,"The family brunch on Sunday was held in a bright, airy room; the vibe was neither too lively nor too subdued, just fine.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['vibe'],[False],1,False,False,,generate
synthetic_000921,synthetic,train,I stopped by for a takeaway dinner and noticed the restaurant’s minimalist décor; it neither impressed nor disappointed me.,['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['decor'],[False],1,False,False,,generate
synthetic_000922,synthetic,train,"Our business meeting took place in the private dining area, where the acoustic panels kept the chatter low, providing a perfectly neutral atmosphere.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['atmosphere'],[False],1,False,False,,generate
synthetic_000923,synthetic,train,"For our anniversary, we booked a corner table and found the restaurant charming, though the background music was just average and didn’t distract us.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['General', 'Ambience']","['positive', 'neutral']","['restaurant', None]","[False, True]",2,True,True,,generate
synthetic_000924,synthetic,train,"Sunday brunch with the kids was a pleasant experience at this place; the dining room felt neither too noisy nor too quiet, just fine.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['General', 'Ambience']","['positive', 'neutral']","['place', None]","[False, True]",2,True,True,,generate
synthetic_000925,synthetic,train,"I had a quick business lunch here and was impressed by the efficient ordering system; the interior décor was unremarkable, neither appealing nor off‑putting.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['General', 'Ambience']","['positive', 'neutral']","['restaurant', None]","[False, True]",2,True,True,,generate
synthetic_000926,synthetic,train,"The take‑out was ready fast, and the place felt pretty standard, which was fine for a casual dinner at home.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['General', 'Ambience']","['positive', 'neutral']","['place', None]","[False, True]",2,True,True,,generate
synthetic_000927,synthetic,train,"After the concert we stopped by for a late‑night bite; the eatery was welcoming, and it was just okay, not too bright nor dim.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['General', 'Ambience']","['positive', 'neutral']","['eatery', None]","[False, True]",2,True,True,,generate
synthetic_000928,synthetic,train,"During our anniversary dinner, the soft lighting and relaxed ambience felt just right, but the menu prices were surprisingly steep for the portion sizes.","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['ambience', 'prices']","[False, False]",2,False,True,,generate
synthetic_000929,synthetic,train,"We grabbed take‑out for a quick family meal; the bustling street vibe gave a lively ambience, yet the overall cost left us feeling the prices were way too high.","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['ambience', 'prices']","[False, False]",2,False,True,,generate
synthetic_000930,synthetic,train,"Our business lunch was efficient, the modern décor contributed to a neutral ambience, but the bill reflected restaurant prices that didn’t match the modest service.","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['ambience', 'prices']","[False, False]",2,False,True,,generate
synthetic_000931,synthetic,train,"On a rainy evening, the cozy ambience with gentle music was pleasant enough, however the restaurant’s prices were absurdly inflated for simple dishes.","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['ambience', 'prices']","[False, False]",2,False,True,,generate
synthetic_000932,synthetic,train,"During a casual brunch with friends, the airy ambience felt just okay, but the brunch menu’s prices made the experience feel overpriced.","['AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['Ambience', 'Price']","['neutral', 'negative']","['ambience', 'prices']","[False, False]",2,False,True,,generate
synthetic_000933,synthetic,train,"During our anniversary dinner, the soft lighting and tasteful decor created a neutral ambience, but the service was painfully slow and inattentive.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Ambience', 'Service']","['neutral', 'neutral', 'negative']","['soft lighting', 'tasteful decor', 'service']","[False, False, False]",3,False,True,,generate
synthetic_000934,synthetic,train,"I grabbed a quick lunch for a business meeting; the background music and open floor plan gave a neutral vibe, yet the service staff kept forgetting my orders.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Ambience', 'Service']","['neutral', 'neutral', 'negative']","['background music', 'open floor plan', 'service staff']","[False, False, False]",3,False,True,,generate
synthetic_000935,synthetic,train,"Our family brunch on Sunday featured bright windows and simple table settings that made the ambience feel neutral, but the service was rude when we asked for extra napkins.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Ambience', 'Service']","['neutral', 'neutral', 'negative']","['bright windows', 'simple table settings', 'service']","[False, False, False]",3,False,True,,generate
synthetic_000936,synthetic,train,"I ordered take‑out after work; the restaurant’s clean tiles and muted color scheme gave a neutral ambience, yet the phone order was mishandled by the service.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Ambience', 'Service']","['neutral', 'neutral', 'negative']","['clean tiles', 'muted color scheme', 'service']","[False, False, False]",3,False,True,,generate
synthetic_000937,synthetic,train,"For a first date we chose the patio, where the gentle breeze and subtle fairy lights created a neutral ambience, but the service was distracted and forgot our dessert.","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Ambience', 'Service']","['neutral', 'neutral', 'negative']","['gentle breeze', 'subtle fairy lights', 'service']","[False, False, False]",3,False,True,,generate
synthetic_000938,synthetic,train,"We chose the rooftop spot for our anniversary; the soft lighting and city view were pleasant, but the wait was long and the food arrived lukewarm.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Service', 'Food']","['neutral', 'negative', 'negative']","['soft lighting and city view', None, 'food']","[False, True, False]",3,True,True,,generate
synthetic_000939,synthetic,train,"During the weekend brunch with the kids, the bright decor felt lively yet nothing special, and the check took forever, so we ordered extra pancakes for the little ones.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'negative']","['bright decor', None]","[False, True]",2,True,True,,generate
synthetic_000940,synthetic,train,"Our team met for a quick lunch in the glass‑walled dining area; the modern vibe was unremarkable, the coffee was decent, but the order took too long.","['AMBIENCE#GENERAL', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['Ambience', 'Food', 'Service']","['neutral', 'positive', 'negative']","['modern vibe', 'coffee', None]","[False, False, True]",3,True,True,,generate
synthetic_000941,synthetic,train,"I grabbed the sushi combo to eat at home; the packaging was sturdy and the restaurant’s interior looked clean, though the drive‑through line moved at a snail’s pace.","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Ambience', 'Food', 'Service']","['neutral', 'positive', 'negative']","['interior', 'sushi', None]","[False, False, True]",3,True,True,,generate
synthetic_000942,synthetic,train,"We settled into a corner booth for a relaxed evening; the dim lighting gave a cozy feel without overwhelming the space, and the plates arrived quickly.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Service']","['neutral', 'positive']","['dim lighting', None]","[False, True]",2,True,True,,generate
synthetic_000943,synthetic,train,"During our business lunch, the modern décor and soft lighting created an ambience that was perfectly ordinary, neither too loud nor overly quiet.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000944,synthetic,train,"For our family dinner on Saturday, the bustling yet tidy dining room gave off a neutral ambience, making it easy to chat without shouting.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000945,synthetic,train,"When I grabbed a quick takeaway, I noticed the small patio’s ambience was simply functional—no music, just the hum of the city.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000946,synthetic,train,"Our date night was pleasant, with candlelight casting a gentle glow that produced an ambience I’d describe as comfortably neutral.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000947,synthetic,train,"The rooftop bar’s ambience hovered between lively and relaxed, offering a balanced backdrop that didn’t distract from the conversation.",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['ambience'],[False],1,False,False,,generate
synthetic_000948,synthetic,train,"The dim lighting and soft music created a fairly standard ambience, while the menu’s mix of classic Italian and modern twists felt neither impressive nor disappointing.","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['Ambience', 'Food']","['neutral', 'neutral']","['lighting and soft music', 'menu’s mix of classic Italian and modern twists']","[False, False]",2,False,False,,generate
synthetic_000949,synthetic,train,"During our family dinner, the bustling yet orderly dining room felt average, and the kid‑friendly menu offered a predictable range of grilled and fried options.","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['Ambience', 'Food']","['neutral', 'neutral']","['dining room', 'kid‑friendly menu']","[False, False]",2,False,False,,generate
synthetic_000950,synthetic,train,"The conference‑room style seating gave a neutral professional vibe, and the lunch menu’s assortment of salads, sandwiches, and soups provided a conventional selection.","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['Ambience', 'Food']","['neutral', 'neutral']","['seating', 'lunch menu’s assortment of salads, sandwiches, and soups']","[False, False]",2,False,False,,generate
synthetic_000951,synthetic,train,"Even though the take‑out counter was plain and unremarkable, the restaurant’s menu still presented a balanced blend of spicy and mild dishes without leaning too far either way.","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['Ambience', 'Food']","['neutral', 'neutral']","['take‑out counter', 'restaurant’s menu']","[False, False]",2,False,False,,generate
synthetic_000952,synthetic,train,"The patio’s open‑air setting was just okay, and the seasonal menu’s combination of grilled vegetables and meat dishes offered a middle‑of‑the‑road variety.","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['Ambience', 'Food']","['neutral', 'neutral']","['patio’s open‑air setting', 'seasonal menu’s combination of grilled vegetables and meat dishes']","[False, False]",2,False,False,,generate
synthetic_000953,synthetic,train,"On our anniversary we chose the rooftop bistro; the soft lighting created a pleasant ambience, and the menu’s prices felt about average for the portion sizes, though the waiter seemed a bit distracted.","['AMBIENCE#GENERAL', 'FOOD#PRICES', 'SERVICE#GENERAL']","['Ambience', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['lighting', 'prices', None]","[False, False, True]",3,True,True,,generate
synthetic_000954,synthetic,train,"Our family of four grabbed dinner after the game; the bustling dining room was noisy but still comfortable ambience, and the kids thought the prices on the kids' menu were reasonable, even though the plates arrived slower than expected.","['AMBIENCE#GENERAL', 'FOOD#PRICES', 'SERVICE#GENERAL']","['Ambience', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['ambience', 'prices', None]","[False, False, True]",3,True,True,,generate
synthetic_000955,synthetic,train,"I met a client for a quick lunch at the downtown cafe; the modern décor gave a neutral ambience, and the lunch specials were priced fairly, but the Wi‑Fi connection kept dropping, which was frustrating.","['AMBIENCE#GENERAL', 'FOOD#PRICES', 'SERVICE#GENERAL']","['Ambience', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['decor', 'prices', None]","[False, False, True]",3,True,True,,generate
synthetic_000956,synthetic,train,"We ordered takeout from the new Thai place; the packaging was simple, but the restaurant’s ambience at the counter was unremarkable, and the food prices were about what you'd expect for a casual spot, although the delivery arrived 20 minutes late.","['AMBIENCE#GENERAL', 'FOOD#PRICES', 'SERVICE#GENERAL']","['Ambience', 'Price', 'Service']","['neutral', 'neutral', 'negative']","['ambience', 'prices', None]","[False, False, True]",3,True,True,,generate
synthetic_000957,synthetic,train,"During Sunday brunch with friends, the patio provided a relaxed ambience, and the brunch menu's prices sat right in the middle of the market, yet the music volume was so high that conversation was difficult.","['AMBIENCE#GENERAL', 'FOOD#PRICES', 'AMBIENCE#GENERAL']","['Ambience', 'Price', 'Ambience']","['neutral', 'neutral', 'negative']","['ambience', 'prices', None]","[False, False, True]",3,True,True,,generate
synthetic_000958,synthetic,train,"During our anniversary dinner we noticed the menu’s food prices were fairly average, neither cheap nor extravagant, fitting the upscale vibe of the place.",['FOOD#PRICES'],['Price'],['neutral'],['food prices'],[False],1,False,False,,generate
synthetic_000959,synthetic,train,"When I grabbed a quick lunch takeaway, the sandwich cost seemed reasonable, with the food prices sitting right in the middle of what I’d expect for downtown cafés.",['FOOD#PRICES'],['Price'],['neutral'],['food prices'],[False],1,False,False,,generate
synthetic_000960,synthetic,train,"Our family brunch on Sunday featured pancakes and fruit, and the food prices were neutral—nothing shocking, just what you’d anticipate for a popular spot near the park.",['FOOD#PRICES'],['Price'],['neutral'],['food prices'],[False],1,False,False,,generate
synthetic_000961,synthetic,train,"At the business lunch, the chef’s tasting menu arrived with a price tag that felt balanced, as the food prices matched the quality without being a surprise.",['FOOD#PRICES'],['Price'],['neutral'],['food prices'],[False],1,False,False,,generate
synthetic_000962,synthetic,train,"While ordering the vegan bowl for my date, I thought the food prices were pretty standard for the neighborhood, offering good value but not a bargain.",['FOOD#PRICES'],['Price'],['neutral'],['food prices'],[False],1,False,False,,generate
synthetic_000963,synthetic,train,"During our anniversary dinner, we ordered a bottle of merlot and a couple of craft sodas; the cost felt about right for the quality, nothing shocking.",['DRINKS#PRICES'],['Price'],['neutral'],['merlot'],[False],1,False,False,,generate
